Date,CIPLA.NS,GOLDBEES.NS,INFY.NS,ITC.NS,MARICO.NS,MARUTI.NS,SUNPHARMA.NS,TATAMOTORS.NS,TCS.NS
2022-08-10,1029.996337890625,44.869998931884766,1523.619873046875,304.4923400878906,502.8748779296875,8796.9169921875,906.6522827148438,474.07244873046875,3238.137939453125
2022-08-11,1030.0460205078125,44.90999984741211,1540.2589111328125,299.6490173339844,505.9298095703125,8731.6806640625,907.9830932617188,475.1690368652344,3304.025634765625
2022-08-12,1018.8865356445312,45.0,1515.6806640625,301.8994140625,502.82562255859375,8618.099609375,900.490966796875,476.06622314453125,3283.80078125
2022-08-16,1026.22705078125,44.650001525878906,1517.9150390625,303.8563232421875,504.156005859375,8919.7607421875,901.62451171875,488.3280334472656,3275.25732421875
2022-08-17,1017.4977416992188,44.599998474121094,1527.2330322265625,305.813232421875,505.239990234375,8860.9638671875,907.736572265625,483.891845703125,3283.366455078125
2022-08-18,1023.8958129882812,44.54999923706055,1505.0791015625,308.8464050292969,505.83123779296875,8864.283203125,903.7440795898438,483.293701171875,3264.20361328125
2022-08-19,1021.812744140625,44.41999816894531,1518.532958984375,305.27508544921875,508.44268798828125,8697.1064453125,891.4797973632812,469.5365905761719,3268.547607421875
2022-08-22,1014.323486328125,43.9900016784668,1498.13818359375,307.62335205078125,507.4079895019531,8547.5634765625,870.9075927734375,453.18756103515625,3238.427734375
2022-08-23,1032.2779541015625,44.150001525878906,1466.52392578125,309.0910339355469,505.5356140136719,8639.201171875,878.6716918945312,459.0193786621094,3170.8994140625
2022-08-24,1029.00439453125,44.33000183105469,1461.8648681640625,307.329833984375,515.5379638671875,8622.8544921875,871.3526611328125,461.7608337402344,3142.66162109375
2022-08-25,1017.4977416992188,44.63999938964844,1443.4669189453125,305.6175537109375,509.92083740234375,8654.4580078125,867.6931762695312,457.7732849121094,3106.7978515625
2022-08-26,1012.5875854492188,44.29999923706055,1446.6995849609375,306.1556701660156,508.0977783203125,8639.2998046875,870.5120239257812,463.6050720214844,3110.6591796875
